"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
2013,1,4,1458,1300,118,1651,1506,105,"9E",3762,"N8710A","EWR","CVG",94,569,13,0,"2013-01-04T18:00:00Z"
2013,1,4,1501,1420,41,1722,1620,62,"MQ",4588,"N531MQ","LGA","MSP",166,1020,14,20,"2013-01-04T19:00:00Z"
2013,1,4,1515,1315,120,1600,1411,109,"EV",4368,"N13994","EWR","BDL",26,116,13,15,"2013-01-04T18:00:00Z"
2013,1,4,1602,1359,123,1715,1517,118,"EV",5712,"N828AS","JFK","IAD",44,228,13,59,"2013-01-04T18:00:00Z"
2013,1,4,1651,1457,114,1908,1730,98,"B6",119,"N534JB","JFK","MSY",179,1182,14,57,"2013-01-04T19:00:00Z"
2013,1,4,1656,1520,96,1817,1644,93,"EV",4581,"N21537","EWR","MKE",121,725,15,20,"2013-01-04T20:00:00Z"
2013,1,4,1722,1545,97,2202,2039,83,"B6",703,"N590JB","JFK","SJU",196,1598,15,45,"2013-01-04T20:00:00Z"
2013,1,4,1731,1602,89,1837,1722,75,"YV",3771,"N513MJ","LGA","IAD",46,229,16,2,"2013-01-04T21:00:00Z"
2013,1,4,1812,1710,62,2148,2036,72,"UA",1739,"N14102","EWR","SFO",340,2565,17,10,"2013-01-04T22:00:00Z"
2013,1,4,1815,1619,116,1938,1726,132,"EV",4299,"N13994","EWR","DCA",47,199,16,19,"2013-01-04T21:00:00Z"
2013,1,4,1822,1722,60,1954,1844,70,"EV",4300,"N11565","EWR","RIC",52,277,17,22,"2013-01-04T22:00:00Z"
2013,1,4,1829,1615,134,1937,1721,136,"EV",4502,"N15983","EWR","PHL",28,80,16,15,"2013-01-04T21:00:00Z"
2013,1,4,1853,1729,84,2029,1902,87,"EV",4480,"N21144","EWR","PIT",56,319,17,29,"2013-01-04T22:00:00Z"
2013,1,4,1917,1700,137,2135,1950,105,"AA",575,"N5EUAA","JFK","EGE",239,1747,17,0,"2013-01-04T22:00:00Z"
2013,1,4,1948,1836,72,2114,2010,64,"B6",130,"N309JB","JFK","BUF",65,301,18,36,"2013-01-04T23:00:00Z"
2013,1,4,2010,1745,145,2257,2120,97,"AA",177,"N332AA","JFK","SFO",327,2586,17,45,"2013-01-04T22:00:00Z"
2013,1,4,2058,1730,208,2,2110,172,"B6",179,"N523JB","JFK","PHX",285,2153,17,30,"2013-01-04T22:00:00Z"
2013,1,4,2100,1920,100,2224,2121,63,"9E",3373,"N931XJ","JFK","RDU",66,427,19,20,"2013-01-05T00:00:00Z"
2013,1,4,2123,1635,288,2332,1856,276,"EV",3805,"N29917","EWR","SAV",109,708,16,35,"2013-01-04T21:00:00Z"
2013,1,4,2142,2005,97,2314,2133,101,"EV",4224,"N13994","EWR","MKE",130,725,20,5,"2013-01-05T01:00:00Z"
2013,1,4,2203,2035,88,2309,2142,87,"EV",4695,"N22909","EWR","MHT",40,209,20,35,"2013-01-05T01:00:00Z"
2013,1,4,2208,1946,142,7,2154,133,"EV",4536,"N14953","EWR","CVG",97,569,19,46,"2013-01-05T00:00:00Z"
2013,1,4,2210,2015,115,2311,2130,101,"AA",1762,"N3BYAA","JFK","BOS",41,187,20,15,"2013-01-05T01:00:00Z"
2013,1,4,2221,1858,203,116,2240,156,"UA",1111,"N33284","EWR","PHX",279,2133,18,58,"2013-01-04T23:00:00Z"
2013,1,5,37,2230,127,341,131,130,"B6",11,"N527JB","JFK","FLL",163,1069,22,30,"2013-01-06T03:00:00Z"
2013,1,5,748,600,108,932,759,93,"DL",731,"N377NW","LGA","DTW",84,502,6,0,"2013-01-05T11:00:00Z"
2013,1,5,808,600,128,927,735,112,"MQ",3768,"N534MQ","EWR","ORD",115,719,6,0,"2013-01-05T11:00:00Z"
2013,1,5,945,810,95,1135,1026,69,"DL",2119,"N908DE","LGA","MSP",149,1020,8,10,"2013-01-05T13:00:00Z"
2013,1,5,950,904,46,1318,1210,68,"B6",17,"N645JB","JFK","FLL",188,1069,9,4,"2013-01-05T14:00:00Z"
2013,1,5,1013,845,88,1500,1350,70,"AA",1357,"N5FJAA","JFK","SJU",205,1598,8,45,"2013-01-05T13:00:00Z"
2013,1,5,1217,1129,48,1540,1437,63,"B6",133,"N504JB","JFK","RSW",178,1074,11,29,"2013-01-05T16:00:00Z"
2013,1,5,1232,815,257,1405,957,248,"9E",3521,"N907XJ","JFK","ORD",133,740,8,15,"2013-01-05T13:00:00Z"
2013,1,5,1301,1127,94,1605,1427,98,"UA",418,"N426UA","EWR","PBI",167,1023,11,27,"2013-01-05T16:00:00Z"
2013,1,5,1308,1200,68,1621,1510,71,"AA",3,"N329AA","JFK","LAX",346,2475,12,0,"2013-01-05T17:00:00Z"
2013,1,5,1344,817,327,1635,1127,308,"DL",1109,"N309US","LGA","TPA",158,1010,8,17,"2013-01-05T13:00:00Z"
2013,1,5,1351,1200,111,1707,1533,94,"UA",1195,"N18223","EWR","SFO",357,2565,12,0,"2013-01-05T17:00:00Z"
2013,1,5,1356,1240,76,1707,1555,72,"AA",2041,"N5EHAA","JFK","MIA",156,1089,12,40,"2013-01-05T17:00:00Z"
2013,1,5,1616,1459,77,1920,1812,68,"UA",1600,"N14118","EWR","LAX",344,2454,14,59,"2013-01-05T19:00:00Z"
2013,1,5,1656,1533,83,2010,1857,73,"B6",137,"N534JB","JFK","RSW",177,1074,15,33,"2013-01-05T20:00:00Z"
2013,1,5,1709,1600,69,2010,1857,73,"B6",369,"N768JB","LGA","PBI",151,1035,16,0,"2013-01-05T21:00:00Z"
2013,1,5,1812,1700,72,2100,1945,75,"UA",1580,"N39463","EWR","LAS",313,2227,17,0,"2013-01-05T22:00:00Z"
2013,1,5,1817,1659,78,2151,2044,67,"9E",3375,"N906XJ","JFK","SAT",261,1587,16,59,"2013-01-05T21:00:00Z"
2013,1,5,1824,1639,105,1937,1755,102,"B6",1176,"N328JB","EWR","BOS",35,200,16,39,"2013-01-05T21:00:00Z"
2013,1,5,1930,1545,225,2139,1806,213,"UA",256,"N593UA","EWR","DEN",220,1605,15,45,"2013-01-05T20:00:00Z"
2013,1,5,2044,1935,69,2245,2144,61,"9E",3899,"N8943A","JFK","CLE",88,425,19,35,"2013-01-06T00:00:00Z"
2013,1,5,2104,1945,79,56,2329,87,"B6",645,"N565JB","JFK","SFO",364,2586,19,45,"2013-01-06T00:00:00Z"
2013,1,5,2157,2000,117,2333,2146,107,"9E",3320,"N912XJ","JFK","BUF",61,301,20,0,"2013-01-06T01:00:00Z"
2013,1,5,2319,2155,84,202,41,81,"B6",43,"N594JB","JFK","MCO",147,944,21,55,"2013-01-06T02:00:00Z"
2013,1,5,2348,2245,63,106,5,61,"B6",30,"N228JB","JFK","ROC",58,264,22,45,"2013-01-06T03:00:00Z"
2013,1,6,629,545,44,1156,1022,94,"B6",725,"N661JB","JFK","BQN",202,1576,5,45,"2013-01-06T10:00:00Z"
2013,1,6,654,600,54,957,854,63,"B6",507,"N768JB","EWR","FLL",162,1065,6,0,"2013-01-06T11:00:00Z"
2013,1,6,654,655,-1,1025,921,64,"B6",117,"N283JB","JFK","MSY",205,1182,6,55,"2013-01-06T11:00:00Z"
2013,1,6,746,630,76,1141,1018,83,"US",27,"N519UW","JFK","PHX",303,2153,6,30,"2013-01-06T11:00:00Z"
2013,1,6,906,904,2,1313,1210,63,"B6",17,"N653JB","JFK","FLL",205,1069,9,4,"2013-01-06T14:00:00Z"
2013,1,6,926,810,76,1105,948,77,"B6",1051,"N229JB","JFK","PIT",72,340,8,10,"2013-01-06T13:00:00Z"
2013,1,6,929,845,44,1311,1205,66,"B6",553,"N588JB","EWR","RSW",159,1068,8,45,"2013-01-06T13:00:00Z"
2013,1,6,931,809,82,1118,1013,65,"EV",4479,"N16987","EWR","MYR",92,550,8,9,"2013-01-06T13:00:00Z"
2013,1,6,943,700,163,1227,932,175,"EV",4304,"N11106","EWR","MSY",200,1167,7,0,"2013-01-06T12:00:00Z"
2013,1,6,1031,820,131,1154,958,116,"9E",3317,"N917XJ","JFK","BUF",63,301,8,20,"2013-01-06T13:00:00Z"
2013,1,6,1038,920,78,1221,1108,73,"B6",1103,"N187JB","JFK","RDU",81,427,9,20,"2013-01-06T14:00:00Z"
2013,1,6,1059,929,90,1543,1421,82,"B6",215,"N558JB","EWR","SJU",200,1608,9,29,"2013-01-06T14:00:00Z"
2013,1,6,1107,959,68,1234,1129,65,"MQ",4670,"N516MQ","LGA","BNA",125,764,9,59,"2013-01-06T14:00:00Z"
2013,1,6,1113,830,163,1253,1013,160,"EV",3815,"N26549","EWR","GSO",80,445,8,30,"2013-01-06T13:00:00Z"
2013,1,6,1242,920,202,1527,1233,174,"UA",1142,"N74856","EWR","LAX",324,2454,9,20,"2013-01-06T14:00:00Z"
2013,1,6,1332,1225,67,1453,1348,65,"B6",66,"N229JB","JFK","BUF",65,301,12,25,"2013-01-06T17:00:00Z"
2013,1,6,1356,1205,111,1536,1345,111,"MQ",4431,"N730MQ","LGA","RDU",76,431,12,5,"2013-01-06T17:00:00Z"
2013,1,6,1412,1315,57,1733,1611,82,"B6",505,"N768JB","EWR","FLL",183,1065,13,15,"2013-01-06T18:00:00Z"
2013,1,6,1457,1355,62,1829,1709,80,"B6",83,"N519JB","JFK","SEA",351,2422,13,55,"2013-01-06T18:00:00Z"
2013,1,6,1646,1536,70,1859,1744,75,"EV",4352,"N11547","EWR","CVG",111,569,15,36,"2013-01-06T20:00:00Z"
2013,1,6,1719,1615,64,2041,1913,88,"B6",985,"N588JB","LGA","TPA",175,1010,16,15,"2013-01-06T21:00:00Z"
2013,1,6,1728,1625,63,2005,1855,70,"MQ",4661,"N500MQ","LGA","ATL",130,762,16,25,"2013-01-06T21:00:00Z"
2013,1,6,1746,1640,66,2116,2001,75,"B6",139,"N206JB","JFK","RSW",187,1074,16,40,"2013-01-06T21:00:00Z"
2013,1,6,1750,1635,75,2031,1856,95,"EV",3805,"N12126","EWR","SAV",127,708,16,35,"2013-01-06T21:00:00Z"
2013,1,6,1755,1619,96,1858,1723,95,"EV",4271,"N14916","EWR","ALB",30,143,16,19,"2013-01-06T21:00:00Z"
2013,1,6,1801,1524,157,1923,1648,155,"EV",4581,"N11106","EWR","MKE",111,725,15,24,"2013-01-06T20:00:00Z"
2013,1,6,1803,1635,88,2019,1845,94,"B6",1085,"N229JB","JFK","CLT",100,541,16,35,"2013-01-06T21:00:00Z"
2013,1,6,1804,1721,43,2034,1929,65,"EV",4301,"N11565","EWR","CVG",110,569,17,21,"2013-01-06T22:00:00Z"
2013,1,6,1817,1702,75,2121,2020,61,"UA",1222,"N27205","EWR","LAX",327,2454,17,2,"2013-01-06T22:00:00Z"
2013,1,6,1837,1758,39,2115,2014,61,"EV",4573,"N16112","EWR","MCI",168,1092,17,58,"2013-01-06T22:00:00Z"
2013,1,6,1929,1810,79,2206,2037,89,"9E",3542,"N912XJ","JFK","MSP",167,1029,18,10,"2013-01-06T23:00:00Z"
2013,1,6,1932,1910,22,2318,2204,74,"UA",347,"N460UA","EWR","LAS",304,2227,19,10,"2013-01-07T00:00:00Z"
2013,1,6,2051,1820,151,2206,2005,121,"AA",353,"N3DAAA","LGA","ORD",111,733,18,20,"2013-01-06T23:00:00Z"
2013,1,6,2107,1959,68,2254,2144,70,"MQ",4423,"N853MQ","JFK","RDU",85,427,19,59,"2013-01-07T00:00:00Z"
2013,1,6,2129,1935,114,2311,2145,86,"9E",3899,"N8751D","JFK","CLE",79,425,19,35,"2013-01-07T00:00:00Z"
2013,1,6,2132,1929,123,2237,2049,108,"EV",4108,"N14916","EWR","IAD",48,212,19,29,"2013-01-07T00:00:00Z"
2013,1,6,2149,2025,84,104,2342,82,"UA",1593,"N76516","EWR","PDX",353,2434,20,25,"2013-01-07T01:00:00Z"
2013,1,6,2229,2040,109,107,2312,115,"EV",4645,"N11547","EWR","JAX",143,820,20,40,"2013-01-07T01:00:00Z"
2013,1,6,2257,2120,97,125,2351,94,"B6",97,"N768JB","JFK","DEN",232,1626,21,20,"2013-01-07T02:00:00Z"
2013,1,7,756,610,106,1047,902,105,"B6",145,"N661JB","JFK","PBI",148,1028,6,10,"2013-01-07T11:00:00Z"
2013,1,7,824,630,114,1007,845,82,"EV",4471,"N14907","EWR","CLT",79,529,6,30,"2013-01-07T11:00:00Z"
2013,1,7,842,720,82,1035,920,75,"EV",4246,"N11551","EWR","DTW",90,488,7,20,"2013-01-07T12:00:00Z"
2013,1,7,901,730,91,1118,1004,74,"DL",807,"N340NB","EWR","ATL",102,746,7,30,"2013-01-07T12:00:00Z"
2013,1,7,918,755,83,1121,1012,69,"9E",4023,"N8837B","EWR","CVG",91,569,7,55,"2013-01-07T12:00:00Z"
2013,1,7,1000,819,101,1444,1307,97,"B6",717,"N564JB","JFK","SJU",202,1598,8,19,"2013-01-07T13:00:00Z"
2013,1,7,1101,829,152,1225,1012,133,"EV",3815,"N13553","EWR","GSO",70,445,8,29,"2013-01-07T13:00:00Z"
2013,1,7,1105,959,66,1237,1129,68,"MQ",4670,"N503MQ","LGA","BNA",107,764,9,59,"2013-01-07T14:00:00Z"
2013,1,7,1157,1030,87,1458,1340,78,"AA",19,"N327AA","JFK","LAX",335,2475,10,30,"2013-01-07T15:00:00Z"
2013,1,7,1244,1100,104,1536,1432,64,"UA",1120,"N78511","EWR","SFO",333,2565,11,0,"2013-01-07T16:00:00Z"
2013,1,7,1255,1059,116,1400,1222,98,"EV",4240,"N14907","EWR","BUF",51,282,10,59,"2013-01-07T15:00:00Z"
2013,1,7,1256,1130,86,1540,1430,70,"DL",695,"N699DL","JFK","MCO",135,944,11,30,"2013-01-07T16:00:00Z"
2013,1,7,1323,830,293,1604,1154,250,"UA",112,"N12116","JFK","LAX",311,2475,8,30,"2013-01-07T13:00:00Z"
2013,1,7,1348,1350,-2,1625,1518,67,"EV",4171,"N13958","EWR","MSN",160,799,13,50,"2013-01-07T18:00:00Z"
2013,1,7,1358,1159,119,1628,1431,117,"EV",4090,"N13978","EWR","JAX",124,820,11,59,"2013-01-07T16:00:00Z"
2013,1,7,1432,1240,112,1700,1540,80,"AA",1853,"N4YUAA","EWR","DFW",186,1372,12,40,"2013-01-07T17:00:00Z"
2013,1,7,1438,1218,140,1645,1415,150,"EV",4135,"N14143","EWR","CLT",84,529,12,18,"2013-01-07T17:00:00Z"
2013,1,7,1448,1355,53,1839,1708,91,"DL",2079,"N367NW","LGA","FLL",167,1076,13,55,"2013-01-07T18:00:00Z"
2013,1,7,1607,1450,77,1752,1645,67,"EV",4381,"N13566","EWR","DTW",89,488,14,50,"2013-01-07T19:00:00Z"
2013,1,7,1636,1550,46,2159,2050,69,"AA",1635,"N628AA","JFK","SJU",197,1598,15,50,"2013-01-07T20:00:00Z"
2013,1,7,1809,1628,101,1911,1735,96,"EV",4588,"N33182","EWR","MHT",38,209,16,28,"2013-01-07T21:00:00Z"
2013,1,7,1811,1640,91,2032,1850,102,"MQ",4540,"N725MQ","LGA","DTW",88,502,16,40,"2013-01-07T21:00:00Z"
2013,1,7,1927,1629,178,2219,1931,168,"B6",369,"N523JB","LGA","PBI",148,1035,16,29,"2013-01-07T21:00:00Z"
2013,1,7,1937,1819,78,2041,1932,69,"EV",4520,"N12967","EWR","PWM",44,284,18,19,"2013-01-07T23:00:00Z"
2013,1,7,2021,1415,366,2332,1724,368,"B6",377,"N789JB","LGA","FLL",153,1076,14,15,"2013-01-07T19:00:00Z"
2013,1,7,2038,1905,93,2352,2235,77,"UA",1462,"N73256","EWR","SFO",350,2565,19,5,"2013-01-08T00:00:00Z"
2013,1,7,2047,1810,157,2341,2150,111,"UA",979,"N835UA","EWR","PHX",275,2133,18,10,"2013-01-07T23:00:00Z"
2013,1,7,2052,1930,82,2233,2115,78,"EV",3274,"N21197","LGA","CLE",67,419,19,30,"2013-01-08T00:00:00Z"
2013,1,7,2053,1947,66,2226,2112,74,"EV",4412,"N22909","EWR","BUF",52,282,19,47,"2013-01-08T00:00:00Z"
2013,1,7,2124,1940,104,19,2249,90,"B6",381,"N529JB","LGA","FLL",150,1076,19,40,"2013-01-08T00:00:00Z"
2013,1,7,2257,2025,152,155,2331,144,"UA",299,"N839UA","EWR","DFW",194,1372,20,25,"2013-01-08T01:00:00Z"
2013,1,8,613,600,13,1040,925,75,"UA",303,"N554UA","JFK","SFO",359,2586,6,0,"2013-01-08T11:00:00Z"
2013,1,8,1039,900,99,1347,1220,87,"AA",647,"N633AA","JFK","MIA",163,1089,9,0,"2013-01-08T14:00:00Z"
2013,1,8,1144,955,109,1312,1100,132,"9E",3667,"N805AY","JFK","PHL",32,94,9,55,"2013-01-08T14:00:00Z"
2013,1,8,1307,959,188,1426,1122,184,"EV",5736,"N826AS","LGA","IAD",43,229,9,59,"2013-01-08T14:00:00Z"
2013,1,8,1317,1221,56,1519,1418,61,"EV",4640,"N11565","EWR","DAY",86,533,12,21,"2013-01-08T17:00:00Z"
2013,1,8,1359,1221,98,1754,1555,119,"UA",583,"N439UA","EWR","SFO",392,2565,12,21,"2013-01-08T17:00:00Z"
2013,1,8,1451,1325,86,1931,1810,81,"B6",705,"N531JB","JFK","SJU",199,1598,13,25,"2013-01-08T18:00:00Z"
2013,1,8,1535,1445,50,1808,1705,63,"UA",244,"N561UA","EWR","DEN",237,1605,14,45,"2013-01-08T19:00:00Z"
2013,1,8,1550,1420,90,1759,1620,99,"MQ",4588,"N507MQ","LGA","MSP",157,1020,14,20,"2013-01-08T19:00:00Z"
2013,1,8,1600,1444,76,1934,1802,92,"UA",315,"N838UA","EWR","AUS",250,1504,14,44,"2013-01-08T19:00:00Z"
2013,1,8,1612,1330,162,1844,1617,147,"B6",525,"N309JB","EWR","MCO",139,937,13,30,"2013-01-08T18:00:00Z"
2013,1,8,1627,1359,148,1729,1517,132,"EV",5712,"N826AS","JFK","IAD",44,228,13,59,"2013-01-08T18:00:00Z"
2013,1,8,1715,1600,75,2024,1915,69,"AA",565,"N3BNAA","JFK","DFW",217,1391,16,0,"2013-01-08T21:00:00Z"
2013,1,8,1715,1517,118,2005,1816,109,"B6",537,"N630JB","EWR","TPA",147,997,15,17,"2013-01-08T20:00:00Z"
2013,1,8,1728,1505,143,1843,1637,126,"9E",3393,"N917XJ","JFK","DCA",44,213,15,5,"2013-01-08T20:00:00Z"
2013,1,8,1750,1703,47,1911,1810,61,"EV",4373,"N12996","EWR","DCA",51,199,17,3,"2013-01-08T22:00:00Z"
2013,1,8,1932,1745,107,2241,2055,106,"AA",785,"N3ATAA","LGA","DFW",226,1389,17,45,"2013-01-08T22:00:00Z"
2013,1,8,2011,1910,61,2323,2215,68,"AA",2075,"N583AA","EWR","DFW",227,1372,19,10,"2013-01-09T00:00:00Z"
2013,1,8,2314,2130,104,157,25,92,"B6",383,"N584JB","LGA","FLL",147,1076,21,30,"2013-01-09T02:00:00Z"
2013,1,9,641,900,1301,1242,1530,1272,"HA",51,"N384HA","JFK","HNL",640,4983,9,0,"2013-01-09T14:00:00Z"
2013,1,9,853,720,93,1126,928,118,"DL",831,"N969DL","LGA","DTW",108,502,7,20,"2013-01-09T12:00:00Z"
2013,1,9,1041,805,156,1135,915,140,"EV",4688,"N12924","EWR","MHT",35,209,8,5,"2013-01-09T13:00:00Z"
2013,1,9,1101,1030,31,1511,1355,76,"AA",179,"N352AA","JFK","SFO",408,2586,10,30,"2013-01-09T15:00:00Z"
2013,1,9,1128,1030,58,1506,1340,86,"AA",19,"N322AA","JFK","LAX",371,2475,10,30,"2013-01-09T15:00:00Z"
2013,1,9,1407,1220,107,1737,1533,124,"B6",209,"N598JB","JFK","LGB",344,2465,12,20,"2013-01-09T17:00:00Z"
2013,1,9,1418,1345,33,1803,1656,67,"B6",83,"N709JB","JFK","SEA",378,2422,13,45,"2013-01-09T18:00:00Z"
2013,1,9,1428,1350,38,1630,1518,72,"EV",4171,"N13955","EWR","MSN",158,799,13,50,"2013-01-09T18:00:00Z"
2013,1,9,1542,1515,27,1917,1805,72,"UA",1502,"N73152","EWR","IAH",240,1400,15,15,"2013-01-09T20:00:00Z"
2013,1,9,1554,1500,54,1750,1639,71,"UA",685,"N558UA","LGA","ORD",135,733,15,0,"2013-01-09T20:00:00Z"
2013,1,9,1623,1450,93,1936,1808,88,"UA",750,"N402UA","EWR","AUS",235,1504,14,50,"2013-01-09T19:00:00Z"
2013,1,9,1802,1645,77,2005,1853,72,"EV",4997,"N614QX","EWR","DTW",85,488,16,45,"2013-01-09T21:00:00Z"
2013,1,9,1906,1727,99,2246,2040,126,"UA",1100,"N16217","EWR","SEA",368,2402,17,27,"2013-01-09T22:00:00Z"
2013,1,9,2006,1905,61,2231,2113,78,"EV",4543,"N13124","EWR","DSM",181,1017,19,5,"2013-01-10T00:00:00Z"
2013,1,9,2028,1929,59,2307,2201,66,"EV",4333,"N11181","EWR","TUL",203,1215,19,29,"2013-01-10T00:00:00Z"
2013,1,9,2158,1930,148,18,2213,125,"DL",1715,"N324NB","LGA","MSY",179,1183,19,30,"2013-01-10T00:00:00Z"
2013,1,9,2201,2100,61,2322,2220,62,"MQ",3744,"N519MQ","EWR","ORD",119,719,21,0,"2013-01-10T02:00:00Z"
2013,1,9,2223,1810,253,111,2104,247,"UA",477,"N465UA","EWR","LAS",329,2227,18,10,"2013-01-09T23:00:00Z"
2013,1,10,743,630,73,915,810,65,"B6",905,"N193JB","JFK","ORD",128,740,6,30,"2013-01-10T11:00:00Z"
2013,1,10,917,655,142,1144,927,137,"B6",117,"N643JB","JFK","MSY",188,1182,6,55,"2013-01-10T11:00:00Z"
2013,1,10,929,731,118,1240,1045,115,"B6",1601,"N597JB","LGA","RSW",156,1080,7,31,"2013-01-10T12:00:00Z"
2013,1,10,1104,935,89,1357,1238,79,"B6",361,"N583JB","LGA","PBI",141,1035,9,35,"2013-01-10T14:00:00Z"
2013,1,10,1114,1000,74,1240,1123,77,"EV",5736,"N829AS","LGA","IAD",52,229,10,0,"2013-01-10T15:00:00Z"
2013,1,10,1121,1635,1126,1239,1810,1109,"MQ",3695,"N517MQ","EWR","ORD",111,719,16,35,"2013-01-10T21:00:00Z"
2013,1,10,1406,1050,196,1703,1405,178,"B6",373,"N593JB","LGA","FLL",144,1076,10,50,"2013-01-10T15:00:00Z"
2013,1,10,1454,1330,84,1726,1617,69,"B6",525,"N267JB","EWR","MCO",130,937,13,30,"2013-01-10T18:00:00Z"
2013,1,10,1525,900,385,1713,1039,394,"UA",544,"N419UA","LGA","ORD",123,733,9,0,"2013-01-10T14:00:00Z"
2013,1,10,1604,1445,79,1813,1705,68,"UA",407,"N526UA","EWR","DEN",223,1605,14,45,"2013-01-10T19:00:00Z"
2013,1,10,1710,1555,75,1926,1810,76,"EV",3820,"N13964","EWR","SDF",105,642,15,55,"2013-01-10T20:00:00Z"
2013,1,10,1754,1714,40,2137,2030,67,"UA",250,"N840UA","EWR","LAX",357,2454,17,14,"2013-01-10T22:00:00Z"
2013,1,10,1801,1619,102,1923,1723,120,"EV",4271,"N14148","EWR","ALB",32,143,16,19,"2013-01-10T21:00:00Z"
2013,1,10,1827,1650,97,1940,1820,80,"AA",1790,"N3JPAA","JFK","BOS",46,187,16,50,"2013-01-10T21:00:00Z"
2013,1,10,2137,1630,307,17,1925,292,"UA",1178,"N75435","EWR","IAH",197,1400,16,30,"2013-01-10T21:00:00Z"
2013,1,10,2150,2015,95,2256,2130,86,"AA",1762,"N3BUAA","JFK","BOS",36,187,20,15,"2013-01-11T01:00:00Z"
2013,1,10,2249,2105,104,2355,2217,98,"EV",4119,"N17169","EWR","RIC",47,277,21,5,"2013-01-11T02:00:00Z"
2013,1,11,926,822,64,1125,1019,66,"EV",4691,"N16561","EWR","DAY",90,533,8,22,"2013-01-11T13:00:00Z"
2013,1,11,1047,800,167,1356,1125,151,"UA",397,"N510UA","JFK","SFO",337,2586,8,0,"2013-01-11T13:00:00Z"
2013,1,11,1310,710,360,1438,850,348,"MQ",3737,"N509MQ","EWR","ORD",116,719,7,10,"2013-01-11T12:00:00Z"
2013,1,11,1322,1100,142,1445,1215,150,"MQ",3792,"N539MQ","JFK","DCA",60,213,11,0,"2013-01-11T16:00:00Z"
2013,1,11,1411,1303,68,1529,1424,65,"B6",32,"N281JB","JFK","ROC",56,264,13,3,"2013-01-11T18:00:00Z"
2013,1,11,1523,1410,73,1711,1555,76,"MQ",4491,"N723MQ","LGA","CLE",73,419,14,10,"2013-01-11T19:00:00Z"
2013,1,11,1610,1430,100,1859,1735,84,"AA",883,"N522AA","EWR","DFW",204,1372,14,30,"2013-01-11T19:00:00Z"
2013,1,11,1614,1450,84,1753,1645,68,"MQ",4172,"N645MQ","JFK","CLE",79,425,14,50,"2013-01-11T19:00:00Z"
2013,1,11,1658,1525,93,1817,1655,82,"MQ",3823,"N539MQ","JFK","DCA",48,213,15,25,"2013-01-11T20:00:00Z"
2013,1,11,1826,1510,196,2102,1801,181,"UA",315,"N553UA","EWR","MCO",127,937,15,10,"2013-01-11T20:00:00Z"
2013,1,11,1842,1655,107,2152,2010,102,"B6",185,"N594JB","JFK","SAN",348,2446,16,55,"2013-01-11T21:00:00Z"
2013,1,11,1900,1735,85,2033,1922,71,"B6",1111,"N228JB","JFK","RDU",74,427,17,35,"2013-01-11T22:00:00Z"
2013,1,11,1902,1605,177,2231,1944,167,"DL",1508,"N976DL","JFK","RSW",158,1074,16,5,"2013-01-11T21:00:00Z"
2013,1,11,2011,1815,116,2141,1952,109,"9E",4277,"N826AY","JFK","ORF",51,290,18,15,"2013-01-11T23:00:00Z"
2013,1,11,2030,1904,86,2145,2026,79,"EV",4131,"N17185","EWR","RIC",54,277,19,4,"2013-01-12T00:00:00Z"
2013,1,11,2034,1905,89,2216,2040,96,"WN",981,"N447WN","LGA","MKE",120,738,19,5,"2013-01-12T00:00:00Z"
2013,1,11,2108,2005,63,2309,2204,65,"EV",4133,"N11565","EWR","GSP",95,594,20,5,"2013-01-12T01:00:00Z"
2013,1,11,2114,1855,139,150,2355,115,"AA",1613,"N621AA","JFK","SJU",188,1598,18,55,"2013-01-11T23:00:00Z"
2013,1,11,2125,1935,110,12,2240,92,"AA",791,"N3DPAA","LGA","DFW",205,1389,19,35,"2013-01-12T00:00:00Z"
2013,1,11,2136,1735,241,2245,1925,200,"WN",408,"N286WN","LGA","BNA",115,764,17,35,"2013-01-11T22:00:00Z"
2013,1,11,2141,1800,221,20,2015,245,"EV",4397,"N13124","EWR","MCI",169,1092,18,0,"2013-01-11T23:00:00Z"
2013,1,11,2157,2000,117,1,2208,113,"EV",3822,"N21537","EWR","TYS",94,631,20,0,"2013-01-12T01:00:00Z"
2013,1,11,2304,2125,99,9,2234,95,"UA",1066,"N87531","EWR","BOS",45,200,21,25,"2013-01-12T02:00:00Z"
2013,1,12,917,812,65,1052,950,62,"B6",1051,"N337JB","JFK","PIT",71,340,8,12,"2013-01-12T13:00:00Z"
2013,1,12,1418,1230,108,1621,1457,84,"EV",4950,"N760EV","EWR","ATL",102,746,12,30,"2013-01-12T17:00:00Z"
2013,1,12,1555,1450,65,1802,1645,77,"MQ",4172,"N645MQ","JFK","CLE",75,425,14,50,"2013-01-12T19:00:00Z"
2013,1,12,1755,1517,158,2046,1816,150,"B6",537,"N766JB","EWR","TPA",139,997,15,17,"2013-01-12T20:00:00Z"
2013,1,12,1812,1330,282,2047,1617,270,"B6",525,"N346JB","EWR","MCO",125,937,13,30,"2013-01-12T18:00:00Z"
2013,1,12,1854,1700,114,2138,1950,108,"AA",575,"N5ELAA","JFK","EGE",257,1747,17,0,"2013-01-12T22:00:00Z"
2013,1,12,2019,1900,79,2348,2206,102,"UA",527,"N475UA","EWR","DFW",215,1372,19,0,"2013-01-13T00:00:00Z"
